SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61501374,3421028,X Convenience,X Convenience Lonsdale,52 Aldershot Road,5160,-35.106476,138.507789,4,LPG,895.0,2022-12-07T13:35:56,2022-12-08 14:00:05.787271,2022-12-08
61501377,169,On the Run,OTR Seaford,112 Commercial Rd,5169,-35.188412,138.477729,4,LPG,879.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501382,3421028,X Convenience,X Convenience Elizabeth Downs,28 Hamblynn Road,5113,-34.698578,138.692034,4,LPG,845.0,2022-12-07T21:15:47,2022-12-08 14:00:05.787271,2022-12-08
61501385,169,On the Run,OTR Golden Grove, Cnr Helicon Dve & The Golden Way,5125,-34.793082,138.692047,4,LPG,939.0,2022-12-08T02:48:00,2022-12-08 14:00:05.787271,2022-12-08
61501386,3421066,Ampol,Ampol Woodcroft,Panalatinga Rd & Bains Rd,5162,-35.112625,138.547682,4,LPG,1039.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501387,169,On the Run,OTR Aldinga,Main South Rd & Port Rd,5173,-35.267936,138.484233,4,LPG,879.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501390,3421066,Ampol,Ampol Seaford Meadows,61 Seaford Road,5169,-35.180243,138.483505,4,LPG,1039.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501392,169,On the Run,OTR Elizabeth South,John Rice Av & Commercial Rd,5112,-34.753114,138.649708,4,LPG,849.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501394,3421066,Ampol,Ampol Noarlunga Downs,Dyson Rd & Goldsmith Dr,5168,-35.143222,138.487516,4,LPG,1039.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
61501398,3421066,Ampol,Ampol Wingfield,664-668 South Rd,5013,-34.846837,138.563859,4,LPG,1039.0,2022-12-07T13:31:00,2022-12-08 14:00:05.787271,2022-12-08
