SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61401200,113,7 Eleven,7-Eleven Greenslopes,99 Juliette St & Earl St,4120,-27.504562,153.040459,12,e10,1949.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401206,3421066,Ampol,Ampol Foodary Park Ridge,3726-3730 Mt Lindesay Hwy,4125,-27.696805,153.038111,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401210,5,BP,NightOwl BP Holland Park, Cnr Cavendish and Holland Rds,4121,-27.515107,153.072439,12,e10,2359.0,2023-09-29T02:18:26.86,2023-10-01 14:00:04.568982,2023-10-01
61401221,5,BP,BP Kallangur,1568 Anzac Av & McBain St,4503,-27.247179,153.007923,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401223,3421073,EG Ampol,EG Ampol Rothwell,759 -761 Deception Bay Rd,4022,-27.214124,153.047221,12,e10,2359.0,2023-10-01T02:45:00,2023-10-01 14:00:04.568982,2023-10-01
61401224,3421066,Ampol,Ampol Foodary Kippa-Ring,Anzac Avenue,4021,-27.226716,153.085122,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401225,57,Metro Fuel,Metro Clontarf,267 Elizabeth Rd,4019,-27.241169,153.086872,12,e10,1979.0,2023-09-30T09:38:16.553,2023-10-01 14:00:04.568982,2023-10-01
61401227,2,Caltex,Caltex Redcliffe,493 Oxley Rd & Klingner Rd,4020,-27.222051,153.110819,12,e10,2359.0,2023-09-27T00:52:40.793,2023-10-01 14:00:04.568982,2023-10-01
61401228,113,7 Eleven,7-Eleven Redcliffe,77 Anzac Av & Oxley Av,4020,-27.230424,153.109227,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401229,3421066,Ampol,Ampol Foodary Redcliffe,Anzac Avenue,4020,-27.229627,153.102043,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401246,113,7 Eleven,7-Eleven Strathpine,273 Gympie Rd,4500,-27.307594,152.990328,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401248,5094,Puma Energy,Puma Strathpine,116 Gympie Rd,4500,-27.313978,152.992904,12,e10,1979.0,2023-09-29T22:06:56,2023-10-01 14:00:04.568982,2023-10-01
61401249,113,7 Eleven,7-Eleven Eatons Hill,South Pine Road,4037,-27.337703,152.960349,12,e10,2019.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401250,113,7 Eleven,7-Eleven Bald Hills,2203 Gympie Rd & Adair St,4036,-27.319416,153.006967,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
