address,lat,long,convenient
332 Archerfield Rd & Littleton Rd,-27.588016,152.959122,False
233 Sherbrooke Rd & King Av,-27.594611,153.004067,True
150 Kelvin Grove Road,-27.453052,153.011287,True
1384 Ipswich Road,-27.546631,153.010709,True
2282 Cunningham Highway,-27.662759,152.728866,True
Pacific Highway,-27.906517,153.318634,True
485 Beaudesert Rd,-27.545336,153.019883,True
114 Brisbane Tce,-27.606207,152.903825,True
129-131 Redland Bay Rd,-27.531582,153.197683,True
Boundary Road,-27.604494,152.932369,False
45 Southerden Street,-27.315559,153.061062,False
779 Logan Rd,-27.514233,153.054808,True
216 Colburn Av,-27.584835,153.301205,False
3 Mackie Road,-27.197081,152.984129,True
42-48 Chatswood Road,-27.633636,153.139582,True
"Gemvale Rd near Langport Pde, Mudgeeraba QLD 4213, Australia",-28.093307384404365,153.391170341156,True
656 Blunder Road,-27.596008,152.987635,True
10 Third Av & Browns Plains Rd,-27.679796,153.088167,True
111 Browns Plains Rd,-27.662509,153.048088,True
 1507 Anzac Ave (Cnr Duffield Rd),-27.249309,153.000962,True
40 Sumners Rd,-27.560408,152.935755,True
823 Gympie Rd,-27.281581,152.983155,True
Pacific Hwy Service Road,-27.659717,153.168954,True
230 Abbotsford Road,-27.435613,153.041348,True
Price St,-27.993011,153.333007,True
Markeri Street,-28.056739,153.394521,True
 2 Railway Terrace (Cnr Ipswich Mwy),-27.600495,152.884106,True
590 Mt Gravatt-Capalaba Rd,-27.548372,153.108049,True
76 Chambers Flat Rd & Mark Ln,-27.681413,153.114544,True
60 Hunter Street,-27.596461,152.745733,False
280-282 Kingston Rd,-27.633626,153.119301,True
190 Radford Road,-27.467323,153.154015,False
Southport-Nerang Rd,-27.986267,153.363281,True
 143-153 Birkdale Rd (Cnr Napier St),-27.492976,153.216212,True
152 Smith St & Kumbari Av,-27.962405,153.395726,True
87 Distillery Road,-27.721712,153.217085,True
Boundary Road,-27.593532,152.934594,True
 Guineas Creek  Rd & Coolgardie St,-28.136514,153.467621,True
126 Warwick Road,-27.633531,152.756425,True
171 Old Northern Road,-27.345848,152.964379,True
352 Green Camp Road,-27.493179,153.168917,True
115-119 Paradise Road,-27.640361,153.131351,True
246 Loganlea Road,-27.667011,153.139313,True
113 Granard Rd,-27.557335,153.015452,True
3198 Moggill Rd,-27.562586,152.886975,True
180-200 Compton Road,-27.617402,153.093717,True
314 Old Logan Road,-27.634894,152.916527,False
230 Bloomfield St & Princess St,-27.534952,153.266734,True
376 Deception Bay Rd & Park Rd,-27.190285,153.018491,True
Bruce Hwy & Pumicestone Rd,-27.042201,152.975491,True
 4249 Bruce Hwy (Northbound),-26.920154,152.993455,True
 4288 Bruce Hwy (Southbound),-26.917009,152.996142,True
37 Caloundra Rd & Bronwyn St,-26.795695,153.110615,True
53 Caloundra Rd,-26.794482,153.106624,True
51 Roderick Street,-26.789777,153.138703,False
79 Arthur Street,-26.799716,153.131199,False
69 Beerburrum Street,-26.779852,153.125312,True
695 Nicklin Wy & Gannawarra St,-26.767076,153.122114,True
Nicklin Way,-26.758701,153.124968,True
22 Wyanda Dr & Nicklin Wy,-26.731572,153.129785,True
27 Nicklin Wy & Lutana St,-26.705371,153.130102,True
Aerodrome Road,-26.659525,153.097385,True
53 Aerodrome Rd,-26.659982,153.100332,True
 57 Brisbane Rd (Cnr Foote St),-26.683857,153.117832,True
180 Brisbane Rd & Ulmara Ct,-26.694302,153.114969,True
116 King Street,-26.682935,153.067502,False
96 King St & Lavarack Cres,-26.682605,153.064759,False
148 David Low Way,-26.635544,153.039255,True
297 David Low Way,-26.622291,153.042405,True
694/696 David Low Way,-26.615598,153.081546,True
1616-1618 David Low Wy & Williams,-26.527831,153.090542,True
2215 David Low Wy,-26.489702,153.093755,True
49 David Low Way,-26.398592,153.093679,False
52-54 Mary Street,-26.400499,153.068583,False
44 Doonella St & Memorial Av,-26.392753,153.039187,True
60 Poinciana Av & Moorindil St,-26.390767,153.034887,True
141 Cooroy-Noosa Road,-26.397814,153.015629,True
686 Eumundi-Noosa Rd,-26.445892,153.022673,True
24 Farrell St,-26.560061,152.956872,False
1251 Nambour Connection Rd,-26.588329,152.967988,True
589 Nambour Connection Rd,-26.641028,152.962501,True
Currie Street,-26.630933,152.960458,True
178 Currie St,-26.630464,152.959607,True
919 Nambour Connection Rd & National Park Rd,-26.616087,152.968964,True
922 Connection Rd & Bli Bli Rd,-26.616583,152.969355,True
22 Karanne Dr & Connection Rd,-26.764685,152.963136,False
4 Railway Street,-26.810243,152.966932,True
840 Glass House Mountains Rd,-26.907777,152.958868,True
45 Beerburrum Rd,-27.079253,152.951795,True
37 Lower King St,-27.084758,152.957918,True
2-8 Beachmere Rd,-27.086855,152.980649,True
686 The Abbey Pl,-27.072802,153.025162,True
113-137 Morayfield Road,-27.098117,152.949346,True
272 Morayfield Rd,-27.112273,152.950771,True
73 Frizzo Road,-26.751733,153.046037,True
Chevallum Rd & Bruce Hwy,-26.690181,153.004166,True
39 Simpson St,-26.856546,152.957957,True
" Cnr Hayter and Stewart St,",-28.146841,153.475132,True
720 Underwood Rd,-27.595126,153.121625,False
