address,lat,long,convenient
9-11 Becker Tce,-35.882012,140.053839,True
29 Lincoln Highway,-33.675656,136.925196,True
1 Edith Terrace,-34.145273,138.411617,True
Lot 12 Grand Junction Road,-34.852745,138.504511,True
2 Victoria St,-33.934601,137.631911,True
9A Weaver Street,-34.910105,137.797605,False
47-51 Dukes Highway,-35.697796,139.858522,True
 Naracoorte/Riddoch Highway,-36.105952,140.342315,True
17a Goolwa Road,-35.508402,138.708625,True
41 North Tce,-36.307973,140.772588,True
30 Hallett Pl & Lewis St,-34.719566,135.855064,True
 Sturt Highway,-34.260687,140.862692,True
16 Main Road,-35.269691,138.554376,False
 Railway Terrace,-32.580414,139.564479,True
223 Senate Road,-33.187473,137.997668,False
2-8 Princes Highway,-35.112062,139.286078,True
Cnr Almein St & Maryatt St,-32.489425,137.762741,True
155 Adelaide Rd,-35.128223,139.253375,True
George Road,-37.603789,140.359697,True
72 Bayview Road,-34.946808,137.353564,False
17 Railway Terrace,-30.553816,138.423913,True
36 Cadell St,-35.499354,138.781214,True
310 Port Elliott Rd,-35.536806,138.639653,True
7 Gilbert St,-34.357256,138.680968,False
6 Main Rd,-37.165736,139.763011,False
5 Stenhouse Bay Road,-35.235678,136.980768,True
1 Birdseye Highway,-33.702366,136.499493,True
81 Main Rd,-35.048081,138.866047,False
39-41 Kangaroo Flat Road,-37.565696,140.695461,False
92 Main St,-32.973257,138.840988,True
149 Paisley Road,-34.328997,139.626634,True
43 Kitchener Street,-32.971954,138.839201,True
34 Arthur Street,-32.881195,138.349068,False
24169 Horrocks Highway,-32.655441,138.101744,True
5 Second Street,-32.733176,138.611972,True
149-151 Esplanade,-34.622066,135.466391,False
13 North St,-34.501479,139.052642,True
41-43 Matson Terrace,-33.232743,134.670966,False
681 Jessie Street,-33.411402,138.892442,True
50-52 Bay Road,-38.002752,140.709299,True
35 Main South Road,-35.604074,138.107986,True
 Cnr Pt Augusta Highway and Ellis St West,-33.538058,138.216287,True
2 Main Street,-34.768578,137.597314,True
1 Bratten Way,-34.375084,136.100439,False
Lot 305 Riddoch Highway,-37.541098,140.814371,True
9-11 Sixth Street,-32.348733,138.042468,True
1934 Bookpurnong Road,-34.445279,140.580357,True
18 South Terrace,-35.260374,138.893847,True
Mallee Hwy,-35.260458,140.913797,True
21-33 Mcritchie Cres,-33.020289,137.525872,False
63 Victoria Pde,-32.500023,137.778614,True
1A Caroona Rd,-32.483942,137.758193,True
97 Carlton Pde,-32.490904,137.776586,True
105 Victoria St,-35.558207,138.613913,True
1/29 Jubilee Drive,-34.743558,135.871863,False
103-105 Verran Terrace,-34.737001,135.854262,True
35 Eyre Hwy,-32.113495,133.672566,True
57 Mckenzie St,-32.121732,133.687377,True
19 Mckenzie St,-32.125562,133.676223,True
28 Mckenzie Street,-32.126024,133.677197,True
101 Adelaide Rd,-35.123637,139.264395,True
17 Hutchison Street,-29.012474,134.754635,False
93 Onkaparinga Valley Road,-34.990003,138.827249,True
Aldinga Beach Rd & Pridham Bvd,-35.278799,138.460881,False
5 O'Born Street,-33.037941,137.544539,True
