stationcode,brand,name,address,lat,long,fueltype,fueltype_long,price,collection_datetime,collection_date
97,United,United Perth South,"102 Main Road, PERTH TAS 7300",-41.5786426,147.1765334,DL,Diesel,245.9,2022-11-23 14:00:11.020981,2022-11-23
97,United,United Perth South,"102 Main Road, PERTH TAS 7300",-41.5786426,147.1765334,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
97,United,United Perth South,"102 Main Road, PERTH TAS 7300",-41.5786426,147.1765334,P98,Premium 98,215.9,2022-11-23 14:00:11.020981,2022-11-23
97,United,United Perth South,"102 Main Road, PERTH TAS 7300",-41.5786426,147.1765334,U91,Unleaded 91,193.9,2022-11-23 14:00:11.020981,2022-11-23
98,United,United Queenstown Ufill,"Penghana Road, QUEENSTOWN TAS 7467",-42.069304,145.560741,DL,Diesel,244.9,2022-11-23 14:00:11.020981,2022-11-23
99,United,United Sandy Bay,"149 Sandy Bay Road, SANDY BAY TAS 7005",-42.8941963,147.3255924,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
99,United,United Sandy Bay,"149 Sandy Bay Road, SANDY BAY TAS 7005",-42.8941963,147.3255924,E10,Ethanol 94,186.9,2022-11-23 14:00:11.020981,2022-11-23
99,United,United Sandy Bay,"149 Sandy Bay Road, SANDY BAY TAS 7005",-42.8941963,147.3255924,LPG,LPG,129.9,2022-11-23 14:00:11.020981,2022-11-23
99,United,United Sandy Bay,"149 Sandy Bay Road, SANDY BAY TAS 7005",-42.8941963,147.3255924,P95,Premium 95,202.9,2022-11-23 14:00:11.020981,2022-11-23
99,United,United Sandy Bay,"149 Sandy Bay Road, SANDY BAY TAS 7005",-42.8941963,147.3255924,P98,Premium 98,209.9,2022-11-23 14:00:11.020981,2022-11-23
99,United,United Sandy Bay,"149 Sandy Bay Road, SANDY BAY TAS 7005",-42.8941963,147.3255924,U91,Unleaded 91,187.9,2022-11-23 14:00:11.020981,2022-11-23
100,United,United Sassafras,"6 Churchills Road, SASSAFRAS TAS 7307",-41.28357,146.4929,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
100,United,United Sassafras,"6 Churchills Road, SASSAFRAS TAS 7307",-41.28357,146.4929,P95,Premium 95,212.9,2022-11-23 14:00:11.020981,2022-11-23
100,United,United Sassafras,"6 Churchills Road, SASSAFRAS TAS 7307",-41.28357,146.4929,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
100,United,United Sassafras,"6 Churchills Road, SASSAFRAS TAS 7307",-41.28357,146.4929,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
101,United,United Scottsdale Ufill,"34814 Tasman Highway, SCOTTSDALE TAS 7260",-41.1859015,147.5534873,DL,Diesel,232.9,2022-11-23 14:00:11.020981,2022-11-23
101,United,United Scottsdale Ufill,"34814 Tasman Highway, SCOTTSDALE TAS 7260",-41.1859015,147.5534873,U91,Unleaded 91,186.9,2022-11-23 14:00:11.020981,2022-11-23
102,United,United Selfs Point Ufill,"20 Selfs Point Road, NEW TOWN TAS 7008",-42.8463157,147.3230819,DL,Diesel,235.9,2022-11-23 14:00:11.020981,2022-11-23
103,United,United Shearwater,"100 Alexander Street, SHEARWATER TAS 7307",-41.1626681,146.5324834,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
103,United,United Shearwater,"100 Alexander Street, SHEARWATER TAS 7307",-41.1626681,146.5324834,LPG,LPG,131.9,2022-11-23 14:00:11.020981,2022-11-23
103,United,United Shearwater,"100 Alexander Street, SHEARWATER TAS 7307",-41.1626681,146.5324834,P95,Premium 95,212.9,2022-11-23 14:00:11.020981,2022-11-23
103,United,United Shearwater,"100 Alexander Street, SHEARWATER TAS 7307",-41.1626681,146.5324834,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
103,United,United Shearwater,"100 Alexander Street, SHEARWATER TAS 7307",-41.1626681,146.5324834,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
104,United,United Sheffield,"2 Main Street, SHEFFIELD TAS 7306",-41.3798036,146.3174368,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
104,United,United Sheffield,"2 Main Street, SHEFFIELD TAS 7306",-41.3798036,146.3174368,P95,Premium 95,212.9,2022-11-23 14:00:11.020981,2022-11-23
104,United,United Sheffield,"2 Main Street, SHEFFIELD TAS 7306",-41.3798036,146.3174368,P98,Premium 98,219.9,2022-11-23 14:00:11.020981,2022-11-23
104,United,United Sheffield,"2 Main Street, SHEFFIELD TAS 7306",-41.3798036,146.3174368,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
105,United,United Smithton Ufill,"Greys Mill Road, SMITHTON TAS 7330",-40.857738,145.128784,DL,Diesel,235.9,2022-11-23 14:00:11.020981,2022-11-23
105,United,United Smithton Ufill,"Greys Mill Road, SMITHTON TAS 7330",-40.857738,145.128784,U91,Unleaded 91,191.9,2022-11-23 14:00:11.020981,2022-11-23
106,United,United Sorell,"14 Gordon Street, SORELL TAS 7172",-42.7829702,147.5627379,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
106,United,United Sorell,"14 Gordon Street, SORELL TAS 7172",-42.7829702,147.5627379,E10,Ethanol 94,198.9,2022-11-23 14:00:11.020981,2022-11-23
106,United,United Sorell,"14 Gordon Street, SORELL TAS 7172",-42.7829702,147.5627379,E85,Ethanol 105,219.9,2022-11-23 14:00:11.020981,2022-11-23
106,United,United Sorell,"14 Gordon Street, SORELL TAS 7172",-42.7829702,147.5627379,LPG,LPG,129.7,2022-11-23 14:00:11.020981,2022-11-23
106,United,United Sorell,"14 Gordon Street, SORELL TAS 7172",-42.7829702,147.5627379,P95,Premium 95,214.9,2022-11-23 14:00:11.020981,2022-11-23
106,United,United Sorell,"14 Gordon Street, SORELL TAS 7172",-42.7829702,147.5627379,P98,Premium 98,221.9,2022-11-23 14:00:11.020981,2022-11-23
106,United,United Sorell,"14 Gordon Street, SORELL TAS 7172",-42.7829702,147.5627379,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
107,United,United St Helens,"16 Cecilia Street, ST HELENS TAS 7216",-41.3229899,148.2499719,DL,Diesel,244.9,2022-11-23 14:00:11.020981,2022-11-23
107,United,United St Helens,"16 Cecilia Street, ST HELENS TAS 7216",-41.3229899,148.2499719,E10,Ethanol 94,197.5,2022-11-23 14:00:11.020981,2022-11-23
107,United,United St Helens,"16 Cecilia Street, ST HELENS TAS 7216",-41.3229899,148.2499719,LPG,LPG,127.5,2022-11-23 14:00:11.020981,2022-11-23
107,United,United St Helens,"16 Cecilia Street, ST HELENS TAS 7216",-41.3229899,148.2499719,P95,Premium 95,213.5,2022-11-23 14:00:11.020981,2022-11-23
107,United,United St Helens,"16 Cecilia Street, ST HELENS TAS 7216",-41.3229899,148.2499719,P98,Premium 98,220.5,2022-11-23 14:00:11.020981,2022-11-23
107,United,United St Helens,"16 Cecilia Street, ST HELENS TAS 7216",-41.3229899,148.2499719,U91,Unleaded 91,198.5,2022-11-23 14:00:11.020981,2022-11-23
108,United,United Tasman,"2 Rosny Hill Road, BELLERIVE  TAS 7018",-42.8683231,147.3712637,DL,Diesel,247.5,2022-11-23 14:00:11.020981,2022-11-23
108,United,United Tasman,"2 Rosny Hill Road, BELLERIVE  TAS 7018",-42.8683231,147.3712637,E10,Ethanol 94,194.9,2022-11-23 14:00:11.020981,2022-11-23
108,United,United Tasman,"2 Rosny Hill Road, BELLERIVE  TAS 7018",-42.8683231,147.3712637,LPG,LPG,129.9,2022-11-23 14:00:11.020981,2022-11-23
108,United,United Tasman,"2 Rosny Hill Road, BELLERIVE  TAS 7018",-42.8683231,147.3712637,P98,Premium 98,217.9,2022-11-23 14:00:11.020981,2022-11-23
108,United,United Tasman,"2 Rosny Hill Road, BELLERIVE  TAS 7018",-42.8683231,147.3712637,U91,Unleaded 91,195.9,2022-11-23 14:00:11.020981,2022-11-23
109,United,United Ulverstone Ufill,"22 - 24 Trevor Street, ULVERSTONE TAS 7315",-41.1644633,146.1618593,DL,Diesel,239.9,2022-11-23 14:00:11.020981,2022-11-23
109,United,United Ulverstone Ufill,"22 - 24 Trevor Street, ULVERSTONE TAS 7315",-41.1644633,146.1618593,U91,Unleaded 91,191.9,2022-11-23 14:00:11.020981,2022-11-23
110,United,United Wentworth,"174 Clarence Street, HOWRAH TAS 7018",-42.8760349,147.3884315,DL,Diesel,247.5,2022-11-23 14:00:11.020981,2022-11-23
110,United,United Wentworth,"174 Clarence Street, HOWRAH TAS 7018",-42.8760349,147.3884315,E10,Ethanol 94,194.9,2022-11-23 14:00:11.020981,2022-11-23
110,United,United Wentworth,"174 Clarence Street, HOWRAH TAS 7018",-42.8760349,147.3884315,P98,Premium 98,217.9,2022-11-23 14:00:11.020981,2022-11-23
110,United,United Wentworth,"174 Clarence Street, HOWRAH TAS 7018",-42.8760349,147.3884315,U91,Unleaded 91,195.9,2022-11-23 14:00:11.020981,2022-11-23
111,United,United Wynyard,"10 Inglis Street, WYNYARD TAS 7325",-40.9899358,145.7231957,DL,Diesel,242.9,2022-11-23 14:00:11.020981,2022-11-23
111,United,United Wynyard,"10 Inglis Street, WYNYARD TAS 7325",-40.9899358,145.7231957,P95,Premium 95,210.9,2022-11-23 14:00:11.020981,2022-11-23
111,United,United Wynyard,"10 Inglis Street, WYNYARD TAS 7325",-40.9899358,145.7231957,P98,Premium 98,217.9,2022-11-23 14:00:11.020981,2022-11-23
111,United,United Wynyard,"10 Inglis Street, WYNYARD TAS 7325",-40.9899358,145.7231957,U91,Unleaded 91,195.9,2022-11-23 14:00:11.020981,2022-11-23
112,United,United Zeehan Ufill,"115 Main Street, ZEEHAN TAS 7469",-41.8841979,145.336797,DL,Diesel,244.9,2022-11-23 14:00:11.020981,2022-11-23
112,United,United Zeehan Ufill,"115 Main Street, ZEEHAN TAS 7469",-41.8841979,145.336797,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
114,BP,BP Oatlands,"52 High Street, Oatlands TAS 7120",-42.30074,147.3694561,DL,Diesel,246.9,2022-11-23 14:00:11.020981,2022-11-23
114,BP,BP Oatlands,"52 High Street, Oatlands TAS 7120",-42.30074,147.3694561,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
114,BP,BP Oatlands,"52 High Street, Oatlands TAS 7120",-42.30074,147.3694561,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
116,BP,BP Strahan,"7 Reid Street, STRAHAN TAS 7468",-42.1500753,145.3280146,DL,Diesel,239.9,2022-11-23 14:00:11.020981,2022-11-23
116,BP,BP Strahan,"7 Reid Street, STRAHAN TAS 7468",-42.1500753,145.3280146,LPG,LPG,149.9,2022-11-23 14:00:11.020981,2022-11-23
116,BP,BP Strahan,"7 Reid Street, STRAHAN TAS 7468",-42.1500753,145.3280146,P98,Premium 98,224.9,2022-11-23 14:00:11.020981,2022-11-23
116,BP,BP Strahan,"7 Reid Street, STRAHAN TAS 7468",-42.1500753,145.3280146,U91,Unleaded 91,204.9,2022-11-23 14:00:11.020981,2022-11-23
117,Shell,Kings Bridge Service Station,"21 Wellington, LONGFORD TAS 7301",-41.589316,147.120673,P95,Premium 95,203.9,2022-11-23 14:00:11.020981,2022-11-23
117,Shell,Kings Bridge Service Station,"21 Wellington, LONGFORD TAS 7301",-41.589316,147.120673,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
117,Shell,Kings Bridge Service Station,"21 Wellington, LONGFORD TAS 7301",-41.589316,147.120673,PDL,Premium Diesel,239.9,2022-11-23 14:00:11.020981,2022-11-23
117,Shell,Kings Bridge Service Station,"21 Wellington, LONGFORD TAS 7301",-41.589316,147.120673,U91,Unleaded 91,192.9,2022-11-23 14:00:11.020981,2022-11-23
118,BP,BP Cygnet,"42 Mary Street, CYGNET TAS 7112",-43.1598687,147.0760916,P95,Premium 95,215.9,2022-11-23 14:00:11.020981,2022-11-23
118,BP,BP Cygnet,"42 Mary Street, CYGNET TAS 7112",-43.1598687,147.0760916,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
118,BP,BP Cygnet,"42 Mary Street, CYGNET TAS 7112",-43.1598687,147.0760916,U91,Unleaded 91,205.9,2022-11-23 14:00:11.020981,2022-11-23
119,Independent,Rocky Cape Roadhouse,"19326 Bass Highway, ROCKY CAPE TAS 7321",-40.8872897,145.4699586,DL,Diesel,239.9,2022-11-23 14:00:11.020981,2022-11-23
119,Independent,Rocky Cape Roadhouse,"19326 Bass Highway, ROCKY CAPE TAS 7321",-40.8872897,145.4699586,U91,Unleaded 91,196.9,2022-11-23 14:00:11.020981,2022-11-23
120,BP,BP Scottsdale,"7 King Street, SCOTTSDALE TAS 7260",-41.1601235,147.518321,P98,Premium 98,218.9,2022-11-23 14:00:11.020981,2022-11-23
120,BP,BP Scottsdale,"7 King Street, SCOTTSDALE TAS 7260",-41.1601235,147.518321,PDL,Premium Diesel,233.9,2022-11-23 14:00:11.020981,2022-11-23
120,BP,BP Scottsdale,"7 King Street, SCOTTSDALE TAS 7260",-41.1601235,147.518321,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
121,Caltex,Caltex Bob's Servo,"5-7 Cutten Street, Queenstown TAS 7467",-42.0805026,145.5539823,DL,Diesel,248.1,2022-11-23 14:00:11.020981,2022-11-23
121,Caltex,Caltex Bob's Servo,"5-7 Cutten Street, Queenstown TAS 7467",-42.0805026,145.5539823,P95,Premium 95,225.1,2022-11-23 14:00:11.020981,2022-11-23
121,Caltex,Caltex Bob's Servo,"5-7 Cutten Street, Queenstown TAS 7467",-42.0805026,145.5539823,U91,Unleaded 91,209.1,2022-11-23 14:00:11.020981,2022-11-23
123,Ampol,AMPOL OUSE,"6954 Lyell Highway, Ouse TAS 7140",-42.4846164,146.7105901,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
123,Ampol,AMPOL OUSE,"6954 Lyell Highway, Ouse TAS 7140",-42.4846164,146.7105901,P95,Premium 95,215.9,2022-11-23 14:00:11.020981,2022-11-23
123,Ampol,AMPOL OUSE,"6954 Lyell Highway, Ouse TAS 7140",-42.4846164,146.7105901,U91,Unleaded 91,205.9,2022-11-23 14:00:11.020981,2022-11-23
124,Ampol,Ampol Westbury,"92 Meander Valley Road, Westbury TAS 7303",-41.5264203,146.8333992,LPG,LPG,136.9,2022-11-23 14:00:11.020981,2022-11-23
124,Ampol,Ampol Westbury,"92 Meander Valley Road, Westbury TAS 7303",-41.5264203,146.8333992,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
124,Ampol,Ampol Westbury,"92 Meander Valley Road, Westbury TAS 7303",-41.5264203,146.8333992,PDL,Premium Diesel,242.9,2022-11-23 14:00:11.020981,2022-11-23
124,Ampol,Ampol Westbury,"92 Meander Valley Road, Westbury TAS 7303",-41.5264203,146.8333992,U91,Unleaded 91,196.9,2022-11-23 14:00:11.020981,2022-11-23
125,Ampol,Ampol Campbell Town,"85 High Street, Campbell Town  TAS 7210",-41.9278466,147.4945134,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
125,Ampol,Ampol Campbell Town,"85 High Street, Campbell Town  TAS 7210",-41.9278466,147.4945134,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
125,Ampol,Ampol Campbell Town,"85 High Street, Campbell Town  TAS 7210",-41.9278466,147.4945134,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
125,Ampol,Ampol Campbell Town,"85 High Street, Campbell Town  TAS 7210",-41.9278466,147.4945134,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
126,Ampol,Ampol Campbell Town South,"184 High Street, Campbell Town  TAS 7210",-41.9410437,147.4910721,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
126,Ampol,Ampol Campbell Town South,"184 High Street, Campbell Town  TAS 7210",-41.9410437,147.4910721,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
127,Ampol,Ampol East Devonport,"136-138 Tarleton Street, East Devonport TAS 7310",-41.1856297,146.3712977,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
127,Ampol,Ampol East Devonport,"136-138 Tarleton Street, East Devonport TAS 7310",-41.1856297,146.3712977,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
127,Ampol,Ampol East Devonport,"136-138 Tarleton Street, East Devonport TAS 7310",-41.1856297,146.3712977,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
128,Ampol,Ampol Exeter,"84 Main Road, Exeter TAS 7275",-41.302828,146.9569097,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
128,Ampol,Ampol Exeter,"84 Main Road, Exeter TAS 7275",-41.302828,146.9569097,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
128,Ampol,Ampol Exeter,"84 Main Road, Exeter TAS 7275",-41.302828,146.9569097,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
128,Ampol,Ampol Exeter,"84 Main Road, Exeter TAS 7275",-41.302828,146.9569097,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
129,Ampol,Ampol Georgetown,"32-36 Main Road, George Town TAS 7253",-41.1082991,146.8312461,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
129,Ampol,Ampol Georgetown,"32-36 Main Road, George Town TAS 7253",-41.1082991,146.8312461,LPG,LPG,137.9,2022-11-23 14:00:11.020981,2022-11-23
129,Ampol,Ampol Georgetown,"32-36 Main Road, George Town TAS 7253",-41.1082991,146.8312461,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
129,Ampol,Ampol Georgetown,"32-36 Main Road, George Town TAS 7253",-41.1082991,146.8312461,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
130,Ampol,Ampol Glen Dhu,"329-333 Wellington Street , South Launceston TAS 7249",-41.4537344,147.1446911,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
130,Ampol,Ampol Glen Dhu,"329-333 Wellington Street , South Launceston TAS 7249",-41.4537344,147.1446911,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
130,Ampol,Ampol Glen Dhu,"329-333 Wellington Street , South Launceston TAS 7249",-41.4537344,147.1446911,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
130,Ampol,Ampol Glen Dhu,"329-333 Wellington Street , South Launceston TAS 7249",-41.4537344,147.1446911,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
131,Ampol,Ampol IGA Brighton,"178 Brighton Road , Brighton TAS 7030",-42.6983033,147.2530678,P95,Premium 95,215.9,2022-11-23 14:00:11.020981,2022-11-23
131,Ampol,Ampol IGA Brighton,"178 Brighton Road , Brighton TAS 7030",-42.6983033,147.2530678,PDL,Premium Diesel,246.9,2022-11-23 14:00:11.020981,2022-11-23
131,Ampol,Ampol IGA Brighton,"178 Brighton Road , Brighton TAS 7030",-42.6983033,147.2530678,U91,Unleaded 91,199.9,2022-11-23 14:00:11.020981,2022-11-23
132,Ampol,Ampol Invermay,"32-36 Invermay Road, Invermay TAS 7248",-41.42217,147.13632,DL,Diesel,239.9,2022-11-23 14:00:11.020981,2022-11-23
132,Ampol,Ampol Invermay,"32-36 Invermay Road, Invermay TAS 7248",-41.42217,147.13632,P95,Premium 95,200.9,2022-11-23 14:00:11.020981,2022-11-23
132,Ampol,Ampol Invermay,"32-36 Invermay Road, Invermay TAS 7248",-41.42217,147.13632,P98,Premium 98,205.9,2022-11-23 14:00:11.020981,2022-11-23
132,Ampol,Ampol Invermay,"32-36 Invermay Road, Invermay TAS 7248",-41.42217,147.13632,PDL,Premium Diesel,241.9,2022-11-23 14:00:11.020981,2022-11-23
132,Ampol,Ampol Invermay,"32-36 Invermay Road, Invermay TAS 7248",-41.42217,147.13632,U91,Unleaded 91,189.9,2022-11-23 14:00:11.020981,2022-11-23
133,Ampol,Ampol Longford,"25-27 Marlborough Street, Longford TAS 7301",-41.5972761,147.1218895,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
133,Ampol,Ampol Longford,"25-27 Marlborough Street, Longford TAS 7301",-41.5972761,147.1218895,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
133,Ampol,Ampol Longford,"25-27 Marlborough Street, Longford TAS 7301",-41.5972761,147.1218895,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
134,Ampol,Ampol Mt Direction,"2176 East Tamar Highway, Mt Direction TAS 7252",-41.2663951,147.0346858,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
134,Ampol,Ampol Mt Direction,"2176 East Tamar Highway, Mt Direction TAS 7252",-41.2663951,147.0346858,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
134,Ampol,Ampol Mt Direction,"2176 East Tamar Highway, Mt Direction TAS 7252",-41.2663951,147.0346858,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
135,Ampol,Ampol Penguin,"98 Main Street, Penguin TAS 7315",-41.11397,146.07316,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
135,Ampol,Ampol Penguin,"98 Main Street, Penguin TAS 7315",-41.11397,146.07316,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
135,Ampol,Ampol Penguin,"98 Main Street, Penguin TAS 7315",-41.11397,146.07316,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
135,Ampol,Ampol Penguin,"98 Main Street, Penguin TAS 7315",-41.11397,146.07316,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
136,Caltex,Caltex Poatina Service Station,"6 Franklin Avenue, Poatina TAS 7302",-41.7959471,146.9606131,DL,Diesel,245.0,2022-11-23 14:00:11.020981,2022-11-23
136,Caltex,Caltex Poatina Service Station,"6 Franklin Avenue, Poatina TAS 7302",-41.7959471,146.9606131,P95,Premium 95,225.0,2022-11-23 14:00:11.020981,2022-11-23
136,Caltex,Caltex Poatina Service Station,"6 Franklin Avenue, Poatina TAS 7302",-41.7959471,146.9606131,U91,Unleaded 91,198.0,2022-11-23 14:00:11.020981,2022-11-23
137,Ampol,Ampol Sheffield,"54 Main Street, Sheffield TAS 7306",-41.3824595,146.324836,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
137,Ampol,Ampol Sheffield,"54 Main Street, Sheffield TAS 7306",-41.3824595,146.324836,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
137,Ampol,Ampol Sheffield,"54 Main Street, Sheffield TAS 7306",-41.3824595,146.324836,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
138,Ampol,Ampol Smithton,"23 NELSON ST, SMITHTON TAS 7330",-40.8518305,145.1199832,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
138,Ampol,Ampol Smithton,"23 NELSON ST, SMITHTON TAS 7330",-40.8518305,145.1199832,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
138,Ampol,Ampol Smithton,"23 NELSON ST, SMITHTON TAS 7330",-40.8518305,145.1199832,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
138,Ampol,Ampol Smithton,"23 NELSON ST, SMITHTON TAS 7330",-40.8518305,145.1199832,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
139,Ampol,Ampol Spreyton,"2/4 Mersey Main Road, Spreyton TAS 7310",-41.21163,146.34396,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
139,Ampol,Ampol Spreyton,"2/4 Mersey Main Road, Spreyton TAS 7310",-41.21163,146.34396,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
139,Ampol,Ampol Spreyton,"2/4 Mersey Main Road, Spreyton TAS 7310",-41.21163,146.34396,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
140,Ampol,Ampol Wattle Hill,"8659 Bass Highway , Latrobe TAS 7307",-41.2419602,146.4431184,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
140,Ampol,Ampol Wattle Hill,"8659 Bass Highway , Latrobe TAS 7307",-41.2419602,146.4431184,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
140,Ampol,Ampol Wattle Hill,"8659 Bass Highway , Latrobe TAS 7307",-41.2419602,146.4431184,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
140,Ampol,Ampol Wattle Hill,"8659 Bass Highway , Latrobe TAS 7307",-41.2419602,146.4431184,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
141,Ampol,Ampol William Street,"118 William Street, Devonport TAS 7310",-41.1791219,146.3508217,P95,Premium 95,208.9,2022-11-23 14:00:11.020981,2022-11-23
141,Ampol,Ampol William Street,"118 William Street, Devonport TAS 7310",-41.1791219,146.3508217,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
141,Ampol,Ampol William Street,"118 William Street, Devonport TAS 7310",-41.1791219,146.3508217,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
141,Ampol,Ampol William Street,"118 William Street, Devonport TAS 7310",-41.1791219,146.3508217,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
142,Ampol,Ampol Wivenhoe,"21 River Road, Wivenhoe TAS 7320",-41.0703394,145.9260796,DL,Diesel,247.9,2022-11-23 14:00:11.020981,2022-11-23
142,Ampol,Ampol Wivenhoe,"21 River Road, Wivenhoe TAS 7320",-41.0703394,145.9260796,P98,Premium 98,213.9,2022-11-23 14:00:11.020981,2022-11-23
142,Ampol,Ampol Wivenhoe,"21 River Road, Wivenhoe TAS 7320",-41.0703394,145.9260796,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
142,Ampol,Ampol Wivenhoe,"21 River Road, Wivenhoe TAS 7320",-41.0703394,145.9260796,U91,Unleaded 91,197.9,2022-11-23 14:00:11.020981,2022-11-23
143,Ampol,Ampol Somerset,"93 Bass Highway, Somerset TAS 7322",-41.0361023,145.825381,P95,Premium 95,218.9,2022-11-23 14:00:11.020981,2022-11-23
143,Ampol,Ampol Somerset,"93 Bass Highway, Somerset TAS 7322",-41.0361023,145.825381,P98,Premium 98,225.9,2022-11-23 14:00:11.020981,2022-11-23
143,Ampol,Ampol Somerset,"93 Bass Highway, Somerset TAS 7322",-41.0361023,145.825381,PDL,Premium Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
143,Ampol,Ampol Somerset,"93 Bass Highway, Somerset TAS 7322",-41.0361023,145.825381,U91,Unleaded 91,198.9,2022-11-23 14:00:11.020981,2022-11-23
144,Ampol,Ampol Brooker,"188 Brooker Avenue, North Hobart TAS 7000",-42.8710984,147.3224479,DL,Diesel,249.9,2022-11-23 14:00:11.020981,2022-11-23
144,Ampol,Ampol Brooker,"188 Brooker Avenue, North Hobart TAS 7000",-42.8710984,147.3224479,LPG,LPG,129.9,2022-11-23 14:00:11.020981,2022-11-23
144,Ampol,Ampol Brooker,"188 Brooker Avenue, North Hobart TAS 7000",-42.8710984,147.3224479,P95,Premium 95,215.9,2022-11-23 14:00:11.020981,2022-11-23
144,Ampol,Ampol Brooker,"188 Brooker Avenue, North Hobart TAS 7000",-42.8710984,147.3224479,P98,Premium 98,222.9,2022-11-23 14:00:11.020981,2022-11-23
